TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,Age_Group
T01497,C6221,1,0.8653846153846155,2,Electronics,1,0.6010204081632653,2023-11-17,Cash,0.11812069729055115,November,4,60+
T01498,C2623,1,0.05769230769230771,0,Furniture,5,0.6820408163265306,2023-02-20,Wallet,0.6883932525463988,February,0,20-30
T01499,C6493,0,0.1923076923076924,9,Sports,3,0.9500000000000001,2023-06-18,Cash,0.5698297032891824,June,6,20-30
T01500,C3392,0,0.46153846153846156,0,Beauty,3,0.9136734693877551,2023-09-17,Wallet,0.5483312532710657,September,6,40-50
T01501,C3254,-1,0.7692307692307693,9,Groceries,5,0.12020408163265306,2023-02-04,Cash,0.13422440516929024,February,5,50-60
T01502,C1627,-1,0.0,3,Furniture,2,0.5695918367346938,2023-05-19,Wallet,0.22831031845082334,May,4,10-20
T01503,C5700,-1,0.980769230769231,4,Beauty,4,0.30979591836734693,2023-10-11,UPI,0.25608921454164824,October,2,60+
T01504,C8740,1,0.0961538461538462,7,Furniture,1,0.8828571428571429,2023-10-01,Cash,0.17371874874189783,October,6,20-30
T01505,C3273,-1,1.0,6,Electronics,2,0.8293877551020409,2023-10-03,Cash,0.33081041909899755,October,1,60+
T01506,C8685,-1,0.17307692307692313,0,Fashion,3,0.3177551020408163,2023-02-10,Card,0.19566005072667983,February,4,20-30
T01507,C8349,0,0.576923076923077,6,Groceries,1,0.346734693877551,2023-01-29,Cash,0.06795764724827891,January,6,40-50
T01508,C1086,1,0.730769230769231,4,Beauty,5,0.953469387755102,2023-08-17,Wallet,0.956117396030436,August,3,50-60
T01509,C2298,1,0.5192307692307693,4,Fashion,3,0.7918367346938776,2023-10-18,Wallet,0.47622690124401146,October,2,40-50
T01510,C1311,1,0.0961538461538462,4,Furniture,5,0.8371428571428572,2023-09-25,UPI,0.8413784773944201,September,0,20-30
T01511,C5193,1,0.07692307692307698,7,Groceries,4,0.5885714285714285,2023-05-07,Card,0.47606586416522406,May,6,20-30
T01512,C4533,-1,0.3076923076923077,6,Furniture,2,0.5959183673469388,2023-05-06,Wallet,0.23869721003261002,May,5,30-40
T01513,C3449,0,0.2692307692307693,6,Fashion,5,0.9338775510204081,2023-05-12,Cash,0.9367929465759491,May,4,30-40
T01514,C9991,1,0.4423076923076924,2,Sports,4,0.23040816326530614,2023-04-04,UPI,0.1934457908933532,April,1,40-50
T01515,C9647,1,0.0961538461538462,4,Fashion,3,0.11224489795918369,2023-12-20,UPI,0.07403679697250291,December,2,20-30
T01516,C7934,0,0.730769230769231,2,Sports,5,0.7336734693877551,2023-11-30,Wallet,0.7393212287129112,November,3,50-60
T01517,C2821,1,0.03846153846153849,1,Beauty,3,0.7146938775510204,2023-05-06,Card,0.43057288940778615,May,5,20-30
T01518,C5720,1,0.8846153846153847,8,Groceries,5,0.6287755102040816,2023-04-27,Wallet,0.6358549055920126,April,3,60+
T01519,C4893,0,0.46153846153846156,1,Sports,5,0.11836734693877551,2023-12-20,Cash,0.1324127380329321,December,2,40-50
T01520,C5934,1,0.48076923076923084,8,Books,5,0.9514285714285714,2023-08-22,Cash,0.9541044325455936,August,1,40-50
T01521,C2996,1,0.7500000000000001,4,Books,2,0.1306122448979592,2023-04-01,Card,0.055114940214984504,April,5,50-60
T01522,C1782,-1,0.7884615384615384,6,Beauty,1,0.21244897959183676,2023-01-21,Cash,0.041467047787753133,January,5,50-60
T01523,C4906,0,0.6346153846153847,5,Beauty,1,0.8646938775510205,2023-11-08,Wallet,0.1701356737388784,November,2,50-60
T01524,C7878,-1,0.34615384615384615,0,Furniture,2,0.49857142857142855,2023-05-17,Cash,0.2002898667418173,May,2,30-40
T01525,C8489,0,0.8653846153846155,8,Fashion,1,0.1685714285714286,2023-10-10,Card,0.032811304802930874,October,1,60+
T01526,C2029,0,0.730769230769231,2,Groceries,2,0.19714285714285715,2023-05-23,Wallet,0.0813639840573292,May,1,50-60
T01527,C2816,1,0.05769230769230771,9,Beauty,2,0.8336734693877551,2023-02-16,UPI,0.33250130842626513,February,3,20-30
T01528,C9189,0,0.9423076923076924,6,Beauty,3,0.3853061224489796,2023-04-08,Wallet,0.2356375055356496,April,5,60+
T01529,C9782,-1,1.0,0,Furniture,2,0.08591836734693878,2023-02-02,Cash,0.03748138008776521,February,3,60+
T01530,C1269,0,0.21153846153846156,8,Furniture,2,0.9036734693877552,2023-03-09,UPI,0.3601191674383027,March,3,20-30
T01531,C9443,1,0.7692307692307693,4,Books,5,0.5530612244897959,2023-09-25,Cash,0.5611739603043601,September,0,50-60
T01532,C4963,0,0.5961538461538463,4,Beauty,5,0.037551020408163265,2023-06-05,Wallet,0.05269938403317364,June,0,40-50
T01533,C3352,1,0.5384615384615385,3,Beauty,2,0.37448979591836734,2023-02-01,Card,0.15133459479045053,February,2,40-50
T01534,C5772,1,0.0,0,Beauty,5,0.4844897959183674,2023-04-17,Wallet,0.49353838721365595,April,0,10-20
T01535,C8032,0,0.23076923076923084,1,Groceries,3,0.42020408163265305,2023-04-27,UPI,0.25629051089013244,April,3,30-40
T01536,C1025,0,0.8076923076923078,0,Books,3,0.6526530612244898,2023-05-05,Card,0.393856435444261,May,4,60+
T01537,C6780,0,0.980769230769231,8,Furniture,2,0.5981632653061224,2023-10-27,Cash,0.23958291396594067,October,4,60+
T01538,C4941,1,0.6346153846153847,5,Books,5,0.11346938775510204,2023-10-25,UPI,0.12758162566931036,October,2,50-60
T01539,C7825,1,0.34615384615384615,0,Books,4,0.26387755102040816,2023-09-02,UPI,0.2198558718144853,September,5,30-40
T01540,C4068,-1,0.23076923076923084,7,Fashion,1,0.48142857142857143,2023-08-26,Wallet,0.0945287652481984,August,5,30-40
T01541,C2402,-1,0.03846153846153849,2,Sports,5,0.12489795918367347,2023-02-20,Cash,0.13885422118442772,February,0,20-30
T01542,C9576,-1,0.9615384615384616,6,Fashion,3,0.893265306122449,2023-10-02,Card,0.5362534723620114,October,0,60+
T01543,C6908,1,0.730769230769231,9,Groceries,3,0.9618367346938775,2023-01-27,Cash,0.5768348162164338,January,4,50-60
T01544,C2108,-1,0.6153846153846154,0,Beauty,4,0.40346938775510205,2023-06-13,Card,0.3300052337050606,June,1,50-60
T01545,C9618,0,0.6346153846153847,4,Beauty,2,0.8655102040816327,2023-11-21,Wallet,0.34506220057168163,November,1,50-60
T01546,C9914,0,0.8461538461538461,6,Electronics,4,0.8359183673469388,2023-02-07,Wallet,0.6712428036555417,February,1,60+
T01547,C9312,0,0.2692307692307693,1,Beauty,4,0.5218367346938776,2023-04-11,Card,0.4234067394017473,April,1,30-40
T01548,C9316,-1,0.7500000000000001,0,Furniture,1,0.6673469387755102,2023-09-02,Cash,0.13120495994202666,September,5,50-60
T01549,C1333,0,0.1923076923076924,9,Fashion,3,0.0946938775510204,2023-03-01,Wallet,0.06364990539071622,March,2,20-30
T01550,C7397,1,0.826923076923077,7,Fashion,4,0.9126530612244899,2023-08-15,Card,0.7317927452796007,August,1,60+
T01551,C8702,1,0.03846153846153849,4,Fashion,2,0.1853061224489796,2023-02-12,Wallet,0.07669390877249486,February,6,20-30
T01552,C1713,0,0.4423076923076924,9,Fashion,5,0.9742857142857143,2023-09-01,Cash,0.9766496235758284,September,4,40-50
T01553,C7338,0,0.28846153846153855,9,Sports,2,0.7873469387755102,2023-04-12,UPI,0.3142235999838963,April,2,30-40
T01554,C7116,1,0.7884615384615384,0,Furniture,1,0.4395918367346939,2023-02-21,Card,0.08627561496034462,February,1,50-60
T01555,C5155,0,0.0,4,Electronics,3,0.049999999999999996,2023-10-05,Card,0.03719956519988728,October,3,10-20
T01556,C1266,1,0.1923076923076924,6,Books,2,0.053877551020408164,2023-10-29,UPI,0.024839969402955034,October,6,20-30
T01557,C6850,-1,0.0961538461538462,3,Furniture,3,0.5651020408163265,2023-04-21,Wallet,0.342042755344418,April,4,20-30
T01558,C2106,-1,0.326923076923077,1,Furniture,5,0.7044897959183674,2023-11-03,Card,0.7105358508796651,November,4,30-40
T01559,C6649,1,0.9423076923076924,7,Groceries,5,0.43612244897959185,2023-09-07,Wallet,0.4458311526228914,September,3,60+
T01560,C4950,-1,0.48076923076923084,0,Fashion,5,0.3351020408163265,2023-06-03,Cash,0.34618946012319335,June,5,40-50
T01561,C2698,-1,0.42307692307692313,2,Fashion,2,0.5591836734693878,2023-10-19,Cash,0.22420387294174485,October,3,40-50
T01562,C6447,1,0.8076923076923078,0,Sports,4,0.09918367346938775,2023-01-05,Card,0.08989894923306091,January,3,60+
T01563,C3185,0,0.48076923076923084,3,Electronics,2,0.23285714285714285,2023-10-25,Card,0.09545472845122589,October,2,40-50
T01564,C1726,-1,0.48076923076923084,5,Electronics,3,0.3414285714285714,2023-08-09,Card,0.20967027658118284,August,2,40-50
T01565,C6772,0,0.7115384615384616,7,Groceries,4,0.9144897959183673,2023-02-27,Cash,0.7332420789886872,February,0,50-60
T01566,C9945,0,0.23076923076923084,1,Groceries,4,0.5510204081632653,2023-08-15,Wallet,0.44643504166834413,August,1,30-40
T01567,C6546,-1,0.6346153846153847,2,Groceries,1,0.10408163265306122,2023-11-26,Wallet,0.020089375578727003,November,6,50-60
T01568,C3868,0,0.0,0,Beauty,5,0.39387755102040817,2023-04-10,UPI,0.40416280848665403,April,0,10-20
T01569,C8612,0,0.9038461538461539,6,Fashion,2,0.8251020408163265,2023-10-29,Wallet,0.3291195297717299,October,6,60+
T01570,C8840,-1,0.8653846153846155,9,Fashion,1,0.12183673469387757,2023-11-22,Cash,0.023591932042352753,November,2,60+
T01571,C3986,-1,0.07692307692307698,6,Books,3,0.9426530612244898,2023-11-11,UPI,0.5654817021619228,November,5,20-30
T01572,C3209,0,0.0961538461538462,0,Books,1,0.0589795918367347,2023-08-22,Cash,0.01119207697572366,August,1,20-30
T01573,C2033,0,0.6730769230769232,7,Sports,5,0.5781632653061225,2023-01-01,Wallet,0.5859334111679214,January,6,50-60
T01574,C8498,0,0.34615384615384615,6,Electronics,1,0.11816326530612245,2023-05-09,Wallet,0.022867265187809495,May,1,30-40
T01575,C1605,1,0.8846153846153847,4,Books,5,0.6957142857142857,2023-07-28,Cash,0.7018801078948428,July,4,60+
T01576,C5807,1,0.6730769230769232,3,Electronics,4,1.0,2023-11-04,UPI,0.8007166150006039,November,5,50-60
T01577,C4302,0,0.7115384615384616,8,Groceries,1,0.1346938775510204,2023-05-19,Wallet,0.02612826603325416,May,4,50-60
T01578,C1717,-1,0.42307692307692313,1,Furniture,3,0.9218367346938776,2023-09-10,Wallet,0.5531623656346873,September,6,40-50
T01579,C4268,1,0.42307692307692313,9,Electronics,1,0.8004081632653062,2023-11-20,Cash,0.15745400378437135,November,0,40-50
T01580,C1686,1,1.0,5,Sports,3,0.2163265306122449,2023-04-01,Cash,0.1356334796086799,April,5,60+
T01581,C6170,0,0.326923076923077,2,Fashion,3,0.45224489795918366,2023-06-18,Cash,0.2752526269173477,June,6,30-40
T01582,C6080,1,0.2692307692307693,2,Electronics,3,0.06959183673469388,2023-09-17,UPI,0.04879423487257942,September,6,30-40
T01583,C9444,0,0.730769230769231,4,Sports,2,0.17387755102040817,2023-09-05,UPI,0.07218487056644793,September,1,50-60
T01584,C7524,-1,0.23076923076923084,5,Fashion,2,0.059387755102040814,2023-09-21,Wallet,0.02701396996658481,September,3,30-40
T01585,C9897,0,0.5576923076923077,4,Furniture,3,0.830204081632653,2023-05-26,Wallet,0.4989331293530336,May,4,40-50
T01586,C8756,-1,0.48076923076923084,6,Groceries,1,0.8485714285714285,2023-11-27,Card,0.16695519143282742,November,0,40-50
T01587,C5150,1,0.6923076923076924,8,Groceries,1,0.376530612244898,2023-06-03,Card,0.07383550062401868,June,5,50-60
T01588,C1599,1,0.0,5,Books,4,0.5855102040816327,2023-05-16,Cash,0.4736503079834132,May,1,10-20
T01589,C4131,1,0.3076923076923077,5,Groceries,2,0.7212244897959184,2023-09-30,Cash,0.288135593220339,September,5,30-40
T01590,C5687,1,0.21153846153846156,2,Books,4,0.7983673469387755,2023-05-08,Card,0.6416119811586618,May,0,20-30
T01591,C6848,-1,0.5000000000000001,7,Electronics,1,0.5071428571428571,2023-06-24,Cash,0.0996014332300012,June,5,40-50
T01592,C1783,1,0.6153846153846154,2,Books,1,0.3806122448979592,2023-05-21,Card,0.07464068601795563,May,6,50-60
T01593,C6438,0,0.11538461538461542,3,Sports,2,0.03571428571428571,2023-12-14,Card,0.017673819396916143,December,3,20-30
T01594,C5476,-1,0.6730769230769232,9,Groceries,5,0.09244897959183673,2023-10-15,Wallet,0.10684810177543379,October,6,50-60
T01595,C3039,-1,0.07692307692307698,2,Fashion,3,0.04387755102040817,2023-09-15,UPI,0.033576230927170984,September,4,20-30
T01596,C7029,1,0.6153846153846154,4,Books,5,0.3279591836734694,2023-06-08,UPI,0.339144087926245,June,3,50-60
T01597,C8159,1,0.34615384615384615,0,Beauty,4,0.893061224489796,2023-11-17,Wallet,0.7163331857160111,November,4,30-40
T01598,C7553,-1,0.40384615384615385,7,Books,1,0.6340816326530613,2023-08-14,Cash,0.12464269898144047,August,0,30-40
T01599,C8204,0,0.13461538461538464,7,Sports,5,0.030204081632653063,2023-02-27,Card,0.045452715487741054,February,0,20-30
T01600,C7334,0,0.980769230769231,0,Sports,3,0.9236734693877551,2023-04-04,Wallet,0.5542493659165023,April,1,60+
T01601,C6554,1,0.6153846153846154,0,Beauty,5,0.8059183673469388,2023-09-07,Cash,0.8105801360763316,September,3,50-60
T01602,C4060,1,0.3076923076923077,9,Electronics,3,0.08714285714285713,2023-01-04,Cash,0.05918112645436612,January,2,30-40
T01603,C9129,1,0.6538461538461539,9,Beauty,5,0.6471428571428571,2023-06-13,Card,0.653971576955594,June,1,50-60
T01604,C9151,-1,1.0,8,Electronics,3,0.6306122448979592,2023-09-18,Card,0.3808124320624824,September,0,60+
T01605,C7018,0,0.9615384615384616,3,Furniture,5,0.20918367346938777,2023-08-29,Card,0.22198961310841822,August,1,60+
T01606,C9507,-1,0.6923076923076924,2,Books,1,0.7183673469387755,2023-09-11,UPI,0.14126977736623858,September,0,50-60
T01607,C5369,-1,0.3076923076923077,1,Furniture,1,0.713469387755102,2023-03-25,Card,0.14030355489351426,March,5,30-40
T01608,C2353,0,0.8461538461538461,3,Books,2,0.9185714285714286,2023-04-02,Wallet,0.36599702081404245,April,6,60+
T01609,C7955,-1,0.5384615384615385,8,Books,3,0.23020408163265307,2023-02-03,Cash,0.14384637062683683,February,4,40-50
T01610,C2293,1,0.46153846153846156,6,Electronics,4,0.19306122448979593,2023-08-10,UPI,0.1639760054752607,August,3,40-50
T01611,C8055,-1,0.6923076923076924,7,Electronics,2,0.7320408163265306,2023-12-11,Cash,0.29240307580820485,December,0,50-60
T01612,C3956,-1,0.576923076923077,9,Books,3,0.19714285714285715,2023-06-05,Cash,0.12428036555416884,June,0,40-50
T01613,C9937,0,0.9423076923076924,4,Sports,5,0.6146938775510205,2023-02-18,Cash,0.6219654575466002,February,5,60+
T01614,C5813,-1,0.28846153846153855,9,Sports,5,0.5879591836734693,2023-08-15,UPI,0.5955956358951648,August,1,30-40
T01615,C6262,-1,0.9230769230769232,5,Books,5,0.3236734693877551,2023-06-25,Cash,0.334916864608076,June,6,60+
T01616,C2680,1,0.40384615384615385,0,Books,4,0.573469387755102,2023-11-23,UPI,0.46414912033495714,November,3,30-40
T01617,C2311,-1,0.9423076923076924,0,Electronics,4,0.7297959183673469,2023-12-18,Card,0.5875035226860985,December,0,60+
T01618,C6372,1,0.5576923076923077,9,Books,5,0.09673469387755101,2023-10-03,UPI,0.11107532509360281,October,1,40-50
T01619,C5843,0,0.826923076923077,7,Sports,2,0.39816326530612245,2023-04-04,Card,0.1606747453601192,April,1,60+
T01620,C6021,-1,0.5576923076923077,5,Electronics,3,0.3877551020408163,2023-04-10,Wallet,0.23708683924473611,April,0,40-50
T01621,C8305,0,0.7115384615384616,4,Sports,1,0.1536734693877551,2023-02-25,Card,0.029872378115060993,February,5,50-60
T01622,C7981,1,0.019230769230769273,4,Electronics,5,0.9838775510204081,2023-04-29,Card,0.9861105519545876,April,5,10-20
T01623,C3730,0,0.576923076923077,2,Fashion,2,0.01673469387755102,2023-04-20,Wallet,0.01018559523330247,April,3,40-50
T01624,C8272,1,0.13461538461538464,7,Beauty,2,0.3795918367346939,2023-06-07,Wallet,0.1533475582752929,June,2,20-30
T01625,C6759,1,0.3076923076923077,6,Electronics,2,0.6904081632653061,2023-09-14,Wallet,0.27597729377189095,September,3,30-40
T01626,C8325,1,0.07692307692307698,6,Books,4,0.8963265306122449,2023-06-06,Card,0.7189097789766093,June,1,20-30
T01627,C1693,1,0.46153846153846156,8,Fashion,5,0.9495918367346939,2023-06-13,Cash,0.9522927654092355,June,1,40-50
T01628,C6776,-1,0.7692307692307693,1,Groceries,3,0.07653061224489796,2023-09-29,Card,0.05290068038165788,September,4,50-60
T01629,C8126,1,0.9615384615384616,2,Fashion,1,0.02489795918367347,2023-08-30,Wallet,0.004468778936350095,August,2,60+
T01630,C5498,1,0.2692307692307693,8,Beauty,3,0.41775510204081634,2023-02-22,Cash,0.25484117718104593,February,2,30-40
T01631,C1939,-1,0.826923076923077,2,Groceries,2,0.09489795918367347,2023-12-17,Card,0.04102419582108781,December,6,60+
T01632,C2229,0,0.8461538461538461,4,Beauty,5,0.1279591836734694,2023-06-03,Card,0.1418736664116913,June,5,60+
T01633,C7655,1,0.2692307692307693,8,Furniture,4,0.0946938775510204,2023-11-09,Card,0.08635613349973831,November,3,30-40
T01634,C6952,0,0.980769230769231,2,Books,4,0.21183673469387757,2023-04-18,Cash,0.17879141672370066,April,1,60+
T01635,C9406,-1,0.3846153846153847,4,Sports,2,0.7330612244897959,2023-10-20,Wallet,0.2928056685051733,October,4,30-40
T01636,C3621,1,0.5000000000000001,2,Furniture,4,0.30183673469387756,2023-12-11,Cash,0.24980876846893998,December,0,40-50
T01637,C1510,1,0.42307692307692313,1,Beauty,3,0.47244897959183674,2023-03-21,Card,0.2872096300173115,March,1,40-50
T01638,C3339,0,0.6346153846153847,2,Books,4,0.0730612244897959,2023-06-15,Card,0.06928620314827488,June,3,50-60
T01639,C8179,-1,0.6538461538461539,1,Electronics,5,0.5251020408163265,2023-03-22,Wallet,0.5335963605620194,March,2,50-60
T01640,C1570,1,0.0,2,Fashion,3,0.5844897959183674,2023-04-09,UPI,0.3535166472080197,April,6,10-20
T01641,C3068,0,0.8461538461538461,4,Beauty,3,0.40816326530612246,2023-07-22,Card,0.24916462015379046,July,5,60+
T01642,C2101,1,0.3076923076923077,7,Groceries,4,0.4887755102040816,2023-03-29,UPI,0.39731873263818995,March,2,30-40
T01643,C4866,1,0.28846153846153855,6,Groceries,5,0.21673469387755104,2023-03-22,Wallet,0.22943757800233505,March,2,30-40
T01644,C7001,1,0.34615384615384615,7,Books,2,0.6648979591836734,2023-11-09,Cash,0.26591247634767906,November,3,30-40
T01645,C6933,-1,0.0961538461538462,9,Fashion,3,0.8002040816326531,2023-12-06,Wallet,0.4811787914167237,December,2,20-30
T01646,C7272,-1,0.48076923076923084,1,Electronics,1,0.20448979591836736,2023-03-22,Cash,0.03989693626957607,March,2,40-50
T01647,C1530,1,0.826923076923077,0,Books,3,0.12836734693877552,2023-06-16,UPI,0.08357824389065582,June,4,60+
T01648,C3513,1,0.9038461538461539,2,Fashion,4,0.12755102040816327,2023-09-22,Wallet,0.11228310318450824,September,4,60+
T01649,C8371,-1,1.0,6,Furniture,3,0.41816326530612247,2023-08-31,Cash,0.255082732799227,August,3,60+
T01650,C7077,0,0.40384615384615385,7,Furniture,1,0.9087755102040816,2023-12-01,Card,0.1788316759933975,December,4,30-40
T01651,C7095,1,0.07692307692307698,0,Books,1,0.34408163265306124,2023-11-01,UPI,0.0674342767422199,November,2,20-30
T01652,C8273,0,0.6730769230769232,1,Books,1,0.8273469387755102,2023-08-02,Wallet,0.16276822738435526,August,2,50-60
T01653,C2259,-1,0.21153846153846156,8,Electronics,2,0.5967346938775511,2023-05-18,Wallet,0.2390192841901848,May,3,20-30
T01654,C3255,-1,0.576923076923077,0,Fashion,1,0.3681632653061224,2023-04-28,Card,0.07218487056644793,April,4,40-50
T01655,C9674,0,0.3846153846153847,7,Books,2,0.7414285714285714,2023-05-15,Card,0.29610692862031485,May,0,30-40
T01656,C7012,-1,0.42307692307692313,2,Books,5,0.5059183673469387,2023-08-30,Wallet,0.514674503804501,August,2,40-50
T01657,C7521,1,0.25,8,Furniture,1,0.613265306122449,2023-06-05,Wallet,0.120536253472362,June,0,30-40
T01658,C6150,0,0.6923076923076924,3,Groceries,1,0.9218367346938776,2023-07-09,Card,0.18140826925399575,July,6,50-60
T01659,C5566,0,0.326923076923077,2,Groceries,3,0.48918367346938774,2023-03-16,Card,0.29711341036273603,March,3,30-40
T01660,C5089,0,0.21153846153846156,8,Sports,5,0.40816326530612246,2023-06-06,UPI,0.41825355288055077,June,1,20-30
T01661,C2858,1,0.9038461538461539,0,Fashion,4,0.8806122448979592,2023-06-20,Wallet,0.7065099239099802,June,1,60+
T01662,C1424,1,0.826923076923077,9,Electronics,1,0.4471428571428571,2023-07-01,Cash,0.08776520793912798,July,5,60+
T01663,C4048,-1,0.23076923076923084,6,Groceries,4,0.5330612244897959,2023-06-11,Wallet,0.4322637787350537,June,6,30-40
T01664,C9176,0,0.5961538461538463,9,Groceries,5,0.9051020408163265,2023-08-19,Cash,0.9084101614396716,August,5,40-50
T01665,C9482,-1,0.9038461538461539,3,Beauty,2,0.8416326530612245,2023-06-07,Wallet,0.33564153146261927,June,2,60+
T01666,C7340,0,0.23076923076923084,0,Books,4,0.17448979591836736,2023-08-06,Cash,0.14932163130560813,August,6,30-40
T01667,C2929,-1,0.28846153846153855,4,Furniture,4,0.09020408163265306,2023-10-16,Cash,0.08281331776641572,October,0,30-40
T01668,C5288,0,0.9038461538461539,7,Groceries,5,0.5793877551020408,2023-07-21,Card,0.5871411892588269,July,4,60+
T01669,C5264,1,0.28846153846153855,7,Beauty,5,0.686734693877551,2023-08-02,Cash,0.6930230685615363,August,2,30-40
T01670,C8311,-1,0.3076923076923077,1,Beauty,1,0.8128571428571428,2023-01-03,UPI,0.15990981923587907,January,1,30-40
T01671,C4515,-1,0.25,0,Fashion,4,0.46755102040816326,2023-07-26,UPI,0.3805708764443013,July,2,30-40
T01672,C5678,-1,0.2692307692307693,8,Fashion,1,0.13102040816326532,2023-01-29,Wallet,0.0254035991787109,January,6,30-40
T01673,C9047,-1,0.23076923076923084,2,Books,5,0.34020408163265303,2023-07-29,UPI,0.3512218688352993,July,5,30-40
T01674,C4279,0,0.28846153846153855,3,Books,2,0.22918367346938778,2023-07-01,Wallet,0.09400539474213937,July,5,30-40
T01675,C3009,1,0.7500000000000001,6,Sports,1,0.8708163265306123,2023-11-27,UPI,0.17134345182978383,November,0,50-60
T01676,C3223,-1,0.42307692307692313,0,Furniture,4,0.3853061224489796,2023-03-13,UPI,0.3156729336929828,March,0,40-50
T01677,C2213,-1,0.17307692307692313,6,Books,5,0.509795918367347,2023-08-22,UPI,0.5184991344257015,August,1,20-30
T01678,C8406,1,0.9423076923076924,0,Fashion,3,0.9242857142857143,2023-05-21,UPI,0.554611699343774,May,6,60+
T01679,C3828,0,0.11538461538461542,6,Fashion,2,0.3522448979591837,2023-01-10,Wallet,0.14255807399653772,January,1,20-30
T01680,C8292,0,0.13461538461538464,5,Books,5,0.20510204081632655,2023-12-27,Wallet,0.21796368613873346,December,2,20-30
T01681,C2438,-1,0.0961538461538462,2,Furniture,5,0.6224489795918368,2023-04-14,Wallet,0.6296147187890012,April,4,20-30
T01682,C6236,-1,0.826923076923077,4,Furniture,1,0.23714285714285718,2023-04-17,Card,0.046338419421071704,April,0,60+
T01683,C6692,0,0.8076923076923078,1,Furniture,5,0.05979591836734694,2023-12-05,Wallet,0.07464068601795563,December,1,60+
T01684,C2063,1,0.5961538461538463,5,Furniture,4,0.39285714285714285,2023-05-12,UPI,0.32163130560811626,May,4,40-50
T01685,C9882,1,0.7500000000000001,7,Books,2,0.7359183673469388,2023-05-31,Cash,0.29393292805668503,May,2,50-60
T01686,C5757,-1,0.0,2,Sports,5,0.7585714285714286,2023-07-11,Wallet,0.7638793832279883,July,1,10-20
T01687,C5914,1,0.9230769230769232,6,Books,2,0.19081632653061226,2023-01-13,UPI,0.07886790933612464,January,4,60+
T01688,C3580,-1,0.6538461538461539,7,Beauty,2,0.035510204081632656,2023-06-14,Cash,0.017593300857522445,June,2,50-60
T01689,C3852,-1,0.03846153846153849,7,Groceries,1,0.8340816326530612,2023-08-07,UPI,0.16409678328435123,August,0,20-30
T01690,C6922,0,0.576923076923077,3,Electronics,3,0.0563265306122449,2023-07-15,UPI,0.04094367728169411,July,5,40-50
T01691,C9335,-1,0.4423076923076924,9,Furniture,2,0.45183673469387753,2023-06-16,UPI,0.18185112122066108,June,4,40-50
T01692,C4673,1,0.7500000000000001,1,Fashion,5,0.46469387755102043,2023-10-13,UPI,0.47401264141068483,October,4,50-60
T01693,C2988,1,0.3846153846153847,2,Books,3,0.983265306122449,2023-10-14,Card,0.5895164861709409,October,5,30-40
T01694,C4292,-1,0.5961538461538463,2,Electronics,1,0.6422448979591837,2023-04-13,UPI,0.1262530697693144,April,3,40-50
T01695,C3275,0,0.6923076923076924,8,Beauty,4,0.5020408163265306,2023-04-21,UPI,0.40778614275937036,April,4,50-60
T01696,C4878,-1,0.326923076923077,1,Books,4,0.14122448979591837,2023-11-13,Card,0.12307258746326342,November,0,30-40
T01697,C9094,1,0.5961538461538463,6,Sports,4,0.09979591836734694,2023-09-15,Card,0.09038206046942308,September,4,40-50
T01698,C1430,-1,0.21153846153846156,2,Electronics,2,0.46653061224489795,2023-08-14,UPI,0.18764845605700714,August,0,20-30
T01699,C6912,-1,0.9230769230769232,6,Electronics,3,0.6418367346938776,2023-05-21,UPI,0.38745521156246227,May,6,60+
T01700,C7044,1,0.6153846153846154,0,Groceries,1,0.8279591836734694,2023-02-24,Card,0.16288900519344582,February,4,50-60
T01701,C8657,0,0.326923076923077,6,Groceries,3,0.03142857142857143,2023-02-08,UPI,0.026208784572647855,February,2,30-40
T01702,C3126,1,0.48076923076923084,9,Furniture,2,0.6395918367346939,2023-05-05,Wallet,0.25592817746286084,May,4,40-50
T01703,C2412,0,0.2692307692307693,1,Books,5,0.643061224489796,2023-03-24,UPI,0.6499456499859093,March,4,30-40
T01704,C2077,-1,0.9230769230769232,9,Fashion,1,0.7422448979591837,2023-06-16,UPI,0.14598011192076976,June,4,60+
T01705,C6067,1,0.6923076923076924,9,Furniture,3,0.07408163265306122,2023-09-03,Wallet,0.05145134667257136,September,6,50-60
T01706,C7523,1,0.15384615384615385,7,Electronics,3,0.37510204081632653,2023-10-31,Card,0.22959861508112245,October,1,20-30
T01707,C8842,0,0.05769230769230771,5,Furniture,4,0.3438775510204082,2023-08-29,Card,0.2829824066991425,August,1,20-30
T01708,C9612,0,0.6346153846153847,9,Books,3,0.6340816326530613,2023-01-24,UPI,0.3828656548170216,January,1,50-60
T01709,C7730,1,0.980769230769231,1,Electronics,3,0.3081632653061224,2023-12-04,Card,0.1899834936994243,December,0,60+
T01710,C7708,-1,0.5192307692307693,5,Beauty,2,0.7206122448979592,2023-07-19,UPI,0.28789403760215787,July,2,40-50
T01711,C2208,1,0.576923076923077,1,Beauty,1,0.8902040816326531,2023-12-19,UPI,0.17516808245098436,December,1,40-50
T01712,C3053,-1,0.6538461538461539,7,Fashion,5,0.0873469387755102,2023-12-28,Card,0.10181569306332783,December,3,50-60
T01713,C6194,-1,0.03846153846153849,4,Sports,4,0.51,2023-09-07,Wallet,0.4140665888320786,September,3,20-30
